CreditScore,Age,Tenure,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Total_Products_More Than 2 Products,Total_Products_One product,Total_Products_Two Products,Account_Balance_More Than zero Balance,Account_Balance_Zero Balance,label
559,3.332204510175204,3,1,1,15607.27,1,0,0,0,1,0,1,0,1,0,0
569,3.7376696182833684,9,1,0,32574.01,0,1,0,1,0,0,1,0,1,0,1
544,3.258096538021482,6,1,0,100200.4,1,0,0,1,0,0,1,0,0,1,1
515,3.6109179126442243,0,1,1,132770.11,1,0,0,1,0,0,1,0,1,0,0
654,3.7376696182833684,7,1,1,67607.9,1,0,0,0,1,0,1,0,1,0,0
587,3.6888794541139363,5,1,0,159418.1,0,1,0,0,1,0,0,1,1,0,0
682,3.4657359027997265,2,1,1,164170.46,0,1,0,0,1,0,0,1,1,0,0
483,3.367295829986474,9,1,1,81634.45,1,0,0,0,1,0,1,0,0,1,0
727,3.58351893845611,6,1,1,113033.73,0,1,0,0,1,0,1,0,1,0,1
498,3.784189633918261,2,1,1,98175.74,0,1,0,1,0,0,0,1,1,0,0
781,3.7376696182833684,3,1,1,175674.01,1,0,0,1,0,0,1,0,1,0,0
540,3.2188758248682006,5,1,0,13411.67,1,0,0,0,1,0,1,0,1,0,0
648,3.912023005428146,9,1,1,189543.19,1,0,0,1,0,0,1,0,1,0,0
668,3.7612001156935624,1,0,0,141679.73,0,0,1,0,1,0,1,0,1,0,0
654,3.367295829986474,4,0,1,141404.07,1,0,0,1,0,0,1,0,1,0,0
643,3.9318256327243257,2,1,0,34967.75,1,0,0,1,0,0,1,0,1,0,1
762,2.9444389791664403,6,1,0,55500.17,0,0,1,1,0,0,0,1,0,1,0
697,3.7376696182833684,9,0,0,174667.65,1,0,0,0,1,0,0,1,1,0,0
588,3.58351893845611,2,1,0,92536.0,1,0,0,1,0,0,0,1,0,1,1
727,3.9512437185814275,1,1,0,80259.67,0,0,1,1,0,0,1,0,1,0,1
542,3.6375861597263857,8,1,1,68093.23,1,0,0,0,1,0,1,0,1,0,1
622,3.9512437185814275,9,1,1,162756.29,0,1,0,1,0,0,1,0,1,0,1
611,3.970291913552122,3,0,0,1235.49,1,0,0,0,1,0,1,0,1,0,0
621,3.6635616461296463,6,1,1,58883.91,1,0,0,0,1,0,0,1,0,1,0
524,3.4657359027997265,1,0,0,187740.04,1,0,0,0,1,0,1,0,1,0,0
700,3.5263605246161616,2,1,0,128136.29,1,0,0,1,0,0,1,0,1,0,0
600,3.295836866004329,3,0,1,125698.97,1,0,0,1,0,0,0,1,0,1,0
706,3.7376696182833684,9,1,1,28714.34,0,0,1,0,1,0,0,1,0,1,0
731,3.8918202981106265,4,1,1,33759.41,0,1,0,1,0,0,1,0,1,0,1
712,4.3694478524670215,5,1,1,174118.93,0,0,1,1,0,0,1,0,1,0,0
551,3.7376696182833684,2,1,0,43435.43,1,0,0,0,1,0,1,0,1,0,1
571,3.6375861597263857,6,0,0,38962.94,1,0,0,1,0,0,0,1,1,0,0
554,3.6635616461296463,10,1,0,32824.15,1,0,0,1,0,0,1,0,1,0,0
706,3.367295829986474,6,1,0,171037.63,0,1,0,1,0,0,1,0,1,0,0
536,3.091042453358316,5,0,0,42934.43,1,0,0,1,0,0,1,0,1,0,0
682,3.713572066704308,6,0,1,134158.09,1,0,0,0,1,0,0,1,0,1,1
704,3.4965075614664802,3,1,0,73018.74,0,0,1,0,1,0,0,1,0,1,0
730,3.5263605246161616,5,1,0,138882.98,1,0,0,0,1,0,0,1,1,0,0
599,3.4965075614664802,4,1,0,111622.76,0,0,1,0,1,0,1,0,1,0,1
665,3.7376696182833684,2,0,1,156774.94,0,0,1,1,0,0,0,1,1,0,1
594,3.6109179126442243,2,0,1,95864.5,1,0,0,0,1,0,0,1,0,1,0
501,3.367295829986474,8,1,0,112664.24,1,0,0,1,0,0,0,1,0,1,0
586,3.6375861597263857,2,0,1,189143.94,0,1,0,0,1,0,1,0,1,0,0
654,3.5553480614894135,2,1,1,86764.46,1,0,0,1,0,0,1,0,1,0,0
583,3.8501476017100584,5,1,0,92708.1,0,0,1,0,1,0,1,0,1,0,0
653,3.4339872044851463,9,1,0,83679.46,0,1,0,0,1,0,1,0,1,0,0
625,3.258096538021482,3,1,0,122810.53,0,1,0,0,1,0,1,0,1,0,0
666,4.30406509320417,7,1,1,46172.47,0,1,0,0,1,0,1,0,1,0,0
703,3.6375861597263857,9,1,0,65720.92,0,1,0,1,0,0,1,0,1,0,0
577,3.7376696182833684,9,1,0,74077.91,1,0,0,0,1,0,1,0,0,1,0
644,3.4657359027997265,3,1,1,14187.78,0,0,1,0,1,0,1,0,1,0,0
657,3.295836866004329,8,0,0,6468.24,0,0,1,1,0,0,0,1,0,1,0
613,3.6109179126442243,3,0,1,5353.12,0,0,1,0,1,0,1,0,1,0,0
632,3.7376696182833684,4,1,0,100998.5,1,0,0,0,1,0,1,0,1,0,0
690,3.258096538021482,2,1,1,93255.85,0,0,1,1,0,0,0,1,0,1,0
516,3.4657359027997265,3,0,0,111421.45,0,1,0,0,1,0,0,1,1,0,0
573,3.6888794541139363,7,1,1,110454.46,1,0,0,0,1,0,1,0,1,0,0
757,3.4011973816621555,6,1,1,62972.13,0,1,0,0,1,0,0,1,1,0,0
741,3.58351893845611,8,1,0,168816.22,0,1,0,0,1,0,0,1,1,0,0
580,3.6109179126442243,9,0,1,77108.66,1,0,0,0,1,0,0,1,0,1,0
721,3.58351893845611,1,1,1,49653.37,1,0,0,0,1,0,0,1,1,0,0
577,3.5553480614894135,5,1,1,109794.31,0,0,1,0,1,0,1,0,1,0,0
555,3.6109179126442243,9,1,0,60194.05,1,0,0,0,1,0,1,0,1,0,0
712,3.5263605246161616,8,1,0,92794.61,1,0,0,0,1,0,1,0,1,0,0
719,3.58351893845611,3,1,1,199841.32,1,0,0,0,1,0,1,0,1,0,0
775,3.9512437185814275,8,1,1,96823.32,1,0,0,0,1,0,1,0,1,0,1
623,3.5553480614894135,5,1,0,101192.08,1,0,0,1,0,0,0,1,0,1,0
600,3.58351893845611,4,1,0,143635.36,0,0,1,0,1,0,0,1,0,1,0
652,3.5263605246161616,6,1,1,104331.76,1,0,0,1,0,0,0,1,1,0,0
627,4.007333185232471,2,1,0,100686.11,1,0,0,1,0,0,1,0,1,0,1
847,3.9318256327243257,5,0,0,144184.06,1,0,0,0,1,0,1,0,1,0,1
682,3.871201010907891,7,1,0,65069.03,1,0,0,1,0,0,0,1,0,1,0
605,3.713572066704308,10,0,1,97213.09,1,0,0,0,1,0,0,1,0,1,0
577,3.6635616461296463,4,1,0,91366.42,0,0,1,1,0,0,0,1,0,1,0
731,3.6375861597263857,10,1,0,171340.68,1,0,0,1,0,0,0,1,1,0,1
656,3.58351893845611,8,0,1,21478.36,1,0,0,0,1,0,0,1,1,0,0
589,3.295836866004329,4,1,0,144181.48,0,0,1,1,0,0,0,1,0,1,0
814,3.8918202981106265,8,0,0,157822.54,1,0,0,0,1,0,0,1,0,1,0
793,3.4965075614664802,0,0,0,175544.02,1,0,0,1,0,0,1,0,0,1,0
651,3.713572066704308,1,1,0,174337.68,0,1,0,0,1,0,1,0,1,0,0
708,3.1354942159291497,4,1,0,103697.57,0,1,0,1,0,0,1,0,1,0,0
757,3.6375861597263857,0,1,0,83263.06,1,0,0,0,1,0,1,0,0,1,0
730,3.4965075614664802,7,1,0,15142.1,0,1,0,1,0,0,1,0,1,0,1
850,3.4339872044851463,6,1,0,149170.92,0,0,1,0,1,0,0,1,1,0,0
638,3.871201010907891,2,1,1,7919.08,0,0,1,0,1,0,0,1,0,1,0
604,4.2626798770413155,2,1,1,49506.82,1,0,0,1,0,0,0,1,0,1,0
430,3.6375861597263857,8,1,0,99377.27,0,1,0,1,0,0,1,0,1,0,0
573,3.828641396489095,3,0,1,189988.65,0,0,1,0,1,0,1,0,1,0,1
553,3.6635616461296463,1,1,0,44363.42,0,0,1,1,0,0,0,1,1,0,0
485,3.044522437723423,5,1,1,54141.5,0,0,1,1,0,0,1,0,1,0,0
540,3.4339872044851463,7,0,1,183051.6,1,0,0,1,0,0,1,0,0,1,1
665,3.713572066704308,8,1,0,132152.32,0,0,1,0,1,0,0,1,0,1,0
630,3.6635616461296463,10,0,0,58854.88,0,0,1,0,1,0,1,0,1,0,1
712,3.8918202981106265,5,0,0,196257.68,0,1,0,1,0,0,0,1,1,0,0
492,3.8918202981106265,8,1,1,182865.09,1,0,0,1,0,0,1,0,0,1,1
835,3.6375861597263857,7,0,0,175905.97,0,0,1,0,1,0,1,0,1,0,0
698,4.1588830833596715,1,1,0,84760.32,0,1,0,1,0,0,1,0,1,0,1
625,3.6109179126442243,1,1,1,96088.54,1,0,0,0,1,0,0,1,1,0,0
690,3.8501476017100584,2,1,0,151375.73,1,0,0,0,1,0,0,1,0,1,0
795,3.4657359027997265,2,1,1,198317.23,1,0,0,0,1,0,1,0,1,0,0
759,3.828641396489095,2,1,1,138380.11,1,0,0,1,0,0,1,0,0,1,0
781,3.871201010907891,9,1,0,124720.68,0,1,0,1,0,0,1,0,1,0,1
600,3.6109179126442243,1,0,1,88669.89,1,0,0,0,1,0,1,0,1,0,0
777,3.7376696182833684,5,1,1,38819.45,1,0,0,1,0,0,1,0,1,0,0
733,3.5263605246161616,3,1,0,48559.19,0,1,0,0,1,1,0,0,1,0,1
834,3.6888794541139363,7,0,0,45038.74,0,0,1,0,1,0,0,1,0,1,0
667,3.6109179126442243,5,1,0,178106.34,0,1,0,1,0,1,0,0,1,0,1
726,3.4011973816621555,7,1,0,146154.06,0,1,0,0,1,0,1,0,1,0,0
477,3.4011973816621555,6,1,0,194144.45,1,0,0,1,0,0,1,0,1,0,0
743,3.713572066704308,7,1,0,163736.09,0,0,1,0,1,0,1,0,0,1,1
842,3.784189633918261,2,1,0,126644.98,0,0,1,1,0,0,0,1,1,0,0
621,3.4339872044851463,8,1,1,90384.26,0,1,0,1,0,0,1,0,1,0,0
530,3.6109179126442243,8,1,1,287.99,1,0,0,0,1,0,0,1,0,1,0
652,3.4339872044851463,1,0,0,158054.49,0,0,1,0,1,0,1,0,1,0,0
598,3.6375861597263857,1,1,1,75959.1,0,1,0,0,1,0,1,0,1,0,1
729,3.784189633918261,5,0,1,9200.54,1,0,0,0,1,0,0,1,0,1,0
710,3.1354942159291497,6,1,1,134188.11,0,0,1,0,1,0,0,1,0,1,0
681,3.58351893845611,5,1,1,185144.08,1,0,0,0,1,0,1,0,1,0,0
676,4.1588830833596715,4,1,1,91149.48,0,0,1,1,0,0,1,0,1,0,0
758,3.4657359027997265,4,1,1,115525.13,0,1,0,0,1,0,0,1,1,0,0
523,3.258096538021482,4,1,0,185488.81,1,0,0,1,0,0,0,1,0,1,0
759,3.4011973816621555,4,0,0,8693.8,0,1,0,0,1,0,1,0,1,0,0
523,3.5553480614894135,8,1,1,186118.93,0,1,0,0,1,0,1,0,1,0,0
758,3.5263605246161616,3,1,1,124226.16,1,0,0,1,0,0,0,1,0,1,0
497,3.295836866004329,7,0,0,167522.19,0,0,1,0,1,0,1,0,1,0,0
584,3.5553480614894135,3,1,1,105443.47,1,0,0,0,1,0,1,0,1,0,0
430,4.189654742026425,6,1,1,172852.06,0,1,0,1,0,0,0,1,1,0,1
776,3.6635616461296463,2,0,0,79503.05,0,0,1,0,1,0,1,0,1,0,0
770,3.828641396489095,5,0,0,164967.21,0,1,0,1,0,0,0,1,1,0,0
738,3.784189633918261,2,1,0,43018.82,0,0,1,0,1,0,0,1,0,1,1
688,3.258096538021482,8,1,1,175296.76,0,1,0,0,1,0,1,0,1,0,0
730,3.295836866004329,7,1,0,144099.48,1,0,0,1,0,0,0,1,0,1,0
633,3.367295829986474,7,1,0,4272.0,1,0,0,1,0,0,1,0,1,0,0
713,3.8501476017100584,1,1,0,107825.08,0,0,1,1,0,0,1,0,0,1,1
835,3.367295829986474,10,0,0,106276.55,0,1,0,1,0,0,0,1,1,0,0
580,4.04305126783455,0,0,1,108528.74,0,0,1,1,0,0,1,0,1,0,0
547,3.8918202981106265,8,1,0,46521.45,0,1,0,0,1,0,0,1,1,0,1
528,3.6635616461296463,0,0,1,22197.8,0,1,0,0,1,0,1,0,1,0,1
715,3.6375861597263857,2,1,1,4554.67,0,0,1,0,1,0,0,1,1,0,0
630,3.912023005428146,1,0,1,63606.22,1,0,0,0,1,0,1,0,1,0,1
507,3.367295829986474,6,0,1,94780.9,0,0,1,1,0,0,0,1,0,1,0
703,3.4657359027997265,6,0,0,33606.52,1,0,0,1,0,0,0,1,0,1,0
745,3.8501476017100584,5,0,0,145789.71,1,0,0,0,1,0,0,1,0,1,0
718,3.871201010907891,9,1,1,72105.63,1,0,0,0,1,0,0,1,0,1,0
588,4.07753744390572,4,1,1,27435.41,0,0,1,0,1,0,0,1,0,1,0
712,3.367295829986474,7,1,1,84932.4,0,1,0,1,0,0,1,0,1,0,0
507,3.6888794541139363,3,1,0,92075.01,0,1,0,0,1,0,1,0,1,0,1
596,3.5263605246161616,4,0,1,4802.27,0,1,0,0,1,0,0,1,1,0,0
679,3.7376696182833684,2,1,1,168294.27,0,0,1,0,1,0,1,0,0,1,0
719,3.6888794541139363,9,1,0,182224.14,0,0,1,1,0,0,0,1,0,1,0
697,3.4965075614664802,1,1,0,172524.51,1,0,0,1,0,0,1,0,1,0,0
664,3.9889840465642745,8,1,1,162719.69,1,0,0,0,1,0,1,0,0,1,1
679,3.6888794541139363,7,1,1,163757.29,0,0,1,1,0,0,0,1,0,1,0
835,3.1354942159291497,9,1,0,19793.73,1,0,0,0,1,0,1,0,0,1,1
509,2.8903717578961645,7,1,0,171770.58,1,0,0,0,1,0,1,0,1,0,0
696,3.6888794541139363,3,1,1,138351.68,0,0,1,0,1,0,1,0,1,0,0
694,3.4339872044851463,4,1,0,26116.82,0,1,0,0,1,0,0,1,1,0,0
748,3.713572066704308,2,1,1,71139.31,1,0,0,1,0,0,1,0,1,0,0
645,3.2188758248682006,1,1,0,93073.04,0,1,0,0,1,0,0,1,1,0,0
621,3.4339872044851463,7,1,1,148689.13,1,0,0,0,1,0,1,0,1,0,0
653,3.2188758248682006,2,1,1,199357.24,0,1,0,1,0,1,0,0,1,0,0
602,3.8918202981106265,0,0,0,97640.2,1,0,0,0,1,0,1,0,1,0,0
601,3.4965075614664802,7,1,1,153012.13,0,1,0,1,0,0,0,1,1,0,0
573,3.713572066704308,5,0,1,14479.29,0,0,1,0,1,0,0,1,0,1,0
710,4.127134385045092,3,1,0,119348.76,0,0,1,0,1,0,0,1,1,0,1
805,3.6635616461296463,5,1,0,14109.85,0,0,1,1,0,0,1,0,1,0,1
726,3.332204510175204,2,0,0,98060.51,1,0,0,0,1,0,1,0,0,1,0
794,3.713572066704308,7,1,0,166526.26,1,0,0,1,0,1,0,0,1,0,1
648,3.6109179126442243,7,1,0,57215.85,0,1,0,1,0,0,0,1,1,0,0
545,3.4965075614664802,1,0,1,107429.71,0,1,0,0,1,0,0,1,1,0,0
638,3.6635616461296463,0,1,1,95007.8,0,1,0,1,0,0,0,1,1,0,0
664,3.258096538021482,7,1,1,95145.14,0,1,0,0,1,0,0,1,1,0,0
824,3.6375861597263857,3,1,0,192800.25,0,0,1,1,0,0,0,1,0,1,0
596,3.8501476017100584,5,1,1,174311.3,0,1,0,0,1,0,0,1,1,0,0
673,3.6635616461296463,7,1,0,109545.56,1,0,0,0,1,0,0,1,1,0,0
503,3.6109179126442243,8,1,1,97893.32,1,0,0,1,0,0,0,1,0,1,0
567,3.713572066704308,1,1,0,3414.72,0,0,1,1,0,0,0,1,0,1,0
622,3.258096538021482,8,1,1,124964.82,0,0,1,1,0,0,0,1,0,1,0
672,3.332204510175204,6,0,1,8814.69,1,0,0,1,0,0,1,0,0,1,0
515,4.060443010546419,2,1,0,81436.68,1,0,0,1,0,0,1,0,1,0,1
675,4.110873864173311,5,1,0,166305.16,1,0,0,1,0,1,0,0,1,0,1
557,4.04305126783455,1,1,0,132370.75,0,1,0,0,1,0,1,0,1,0,1
791,3.9512437185814275,7,1,1,122782.5,1,0,0,1,0,0,1,0,0,1,0
651,3.8501476017100584,2,1,1,119808.64,0,0,1,0,1,0,0,1,0,1,0
567,3.9889840465642745,9,0,0,52035.29,1,0,0,0,1,0,1,0,1,0,1
699,3.58351893845611,6,1,1,33687.9,0,1,0,0,1,0,1,0,1,0,0
504,3.4657359027997265,8,0,1,15658.99,0,1,0,0,1,0,0,1,1,0,0
742,3.5553480614894135,5,0,0,84509.57,0,1,0,0,1,0,1,0,1,0,0
579,3.58351893845611,9,1,1,60906.12,1,0,0,0,1,0,1,0,1,0,0
528,3.1354942159291497,7,1,0,170262.97,0,0,1,0,1,0,1,0,1,0,0
717,4.1588830833596715,10,1,1,21630.21,0,1,0,1,0,0,0,1,1,0,0
706,3.6375861597263857,5,1,1,135662.17,0,1,0,0,1,0,0,1,1,0,0
618,3.9889840465642745,4,1,1,133573.29,0,1,0,1,0,0,1,0,1,0,1
796,3.9318256327243257,6,0,1,194733.28,1,0,0,0,1,0,0,1,0,1,0
502,3.4965075614664802,7,0,1,4082.52,1,0,0,0,1,0,0,1,0,1,0
539,3.6109179126442243,2,1,0,98646.22,1,0,0,0,1,0,1,0,1,0,0
525,3.1354942159291497,5,1,0,160249.1,1,0,0,1,0,0,0,1,0,1,0
619,3.784189633918261,3,1,0,5075.17,1,0,0,0,1,0,1,0,1,0,1
665,3.332204510175204,8,1,0,90174.83,1,0,0,0,1,0,1,0,1,0,0
831,3.784189633918261,10,0,1,47729.33,0,0,1,1,0,0,1,0,0,1,0
758,3.5263605246161616,1,1,1,60728.89,1,0,0,1,0,0,1,0,1,0,0
517,4.127134385045092,1,1,0,187756.24,1,0,0,0,1,1,0,0,1,0,1
736,3.9889840465642745,7,0,1,84920.49,1,0,0,0,1,0,0,1,1,0,0
567,3.5553480614894135,8,1,0,88659.07,0,0,1,0,1,0,1,0,1,0,0
730,4.127134385045092,2,1,1,162889.1,0,0,1,1,0,0,0,1,0,1,0
684,3.713572066704308,6,1,1,121967.88,1,0,0,1,0,0,0,1,1,0,0
608,3.332204510175204,9,1,1,125062.02,1,0,0,1,0,0,0,1,0,1,0
638,3.4965075614664802,5,1,1,56585.2,0,1,0,1,0,0,1,0,1,0,1
761,3.4965075614664802,6,1,0,148779.41,1,0,0,1,0,0,0,1,1,0,0
539,3.6375861597263857,8,1,0,13123.41,0,1,0,1,0,0,1,0,1,0,0
614,3.6109179126442243,6,1,1,139377.24,0,1,0,1,0,0,0,1,1,0,1
538,3.4657359027997265,2,1,1,80130.54,1,0,0,1,0,0,1,0,0,1,0
642,3.713572066704308,7,1,1,37674.47,1,0,0,1,0,0,1,0,1,0,0
618,3.6888794541139363,0,1,0,119059.13,1,0,0,1,0,0,1,0,0,1,0
680,3.5263605246161616,3,1,0,66526.01,1,0,0,0,1,0,1,0,1,0,0
553,3.2188758248682006,7,1,0,20682.46,0,1,0,1,0,0,0,1,1,0,0
678,3.258096538021482,5,1,0,60941.27,1,0,0,0,1,0,1,0,1,0,1
741,3.9512437185814275,1,0,0,21834.4,1,0,0,0,1,0,0,1,1,0,1
757,3.784189633918261,9,1,0,177528.92,0,0,1,1,0,0,0,1,0,1,0
727,3.258096538021482,9,1,1,146785.44,1,0,0,1,0,0,1,0,1,0,0
758,3.7376696182833684,7,0,1,76209.56,1,0,0,1,0,0,0,1,0,1,0
612,3.4965075614664802,0,1,0,102426.12,1,0,0,1,0,0,0,1,1,0,0
806,3.4339872044851463,10,1,0,190803.37,0,1,0,0,1,0,1,0,1,0,0
470,3.871201010907891,6,1,1,116971.05,0,0,1,1,0,0,1,0,1,0,0
671,3.871201010907891,8,0,0,83210.84,1,0,0,1,0,0,0,1,1,0,0
689,4.007333185232471,4,1,1,58442.25,0,0,1,1,0,0,0,1,0,1,0
731,3.828641396489095,10,1,0,153015.42,0,0,1,0,1,0,0,1,0,1,0
697,3.871201010907891,2,1,1,103944.37,0,1,0,1,0,0,0,1,1,0,0
681,3.5263605246161616,7,0,0,130686.59,1,0,0,0,1,0,0,1,0,1,0
470,3.2188758248682006,8,1,1,183259.35,1,0,0,1,0,0,0,1,1,0,0
780,3.4965075614664802,6,1,1,154598.56,0,0,1,1,0,0,1,0,1,0,0
510,3.9512437185814275,6,1,1,131312.56,1,0,0,1,0,0,1,0,1,0,1
746,3.1780538303479458,10,0,1,47997.39,0,0,1,0,1,0,1,0,1,0,0
673,3.5263605246161616,8,1,0,20598.59,1,0,0,1,0,0,1,0,1,0,1
527,4.060443010546419,3,1,1,126144.96,0,1,0,0,1,0,1,0,1,0,0
661,3.784189633918261,1,1,0,189742.78,0,1,0,0,1,0,1,0,1,0,1
659,3.4339872044851463,4,0,0,161574.19,1,0,0,0,1,0,1,0,1,0,0
698,3.912023005428146,1,1,0,88566.9,0,0,1,1,0,1,0,0,0,1,1
697,3.2188758248682006,4,1,0,15467.98,1,0,0,1,0,0,0,1,1,0,0
755,3.6375861597263857,1,0,1,10333.78,0,1,0,1,0,0,1,0,1,0,0
554,3.8066624897703196,4,1,1,193412.05,0,0,1,1,0,0,0,1,0,1,0
720,3.1354942159291497,0,1,1,104120.17,0,1,0,0,1,0,0,1,1,0,0
582,3.2188758248682006,9,1,0,52341.15,0,0,1,0,1,0,0,1,1,0,0
612,3.7376696182833684,5,1,1,43018.98,0,1,0,0,1,0,1,0,1,0,0
451,3.4339872044851463,7,0,1,20388.77,1,0,0,1,0,0,1,0,1,0,0
519,3.58351893845611,9,0,1,145562.4,1,0,0,0,1,0,0,1,0,1,0
767,3.5553480614894135,2,0,0,144251.38,1,0,0,1,0,0,0,1,0,1,0
847,3.5553480614894135,5,1,1,183584.14,0,1,0,1,0,0,1,0,1,0,0
712,3.6109179126442243,1,0,0,169386.81,1,0,0,1,0,0,0,1,1,0,0
611,4.110873864173311,3,0,1,66238.23,1,0,0,1,0,1,0,0,1,0,1
643,3.5263605246161616,3,1,1,21360.88,0,0,1,0,1,0,1,0,1,0,0
474,3.258096538021482,6,0,0,152491.22,1,0,0,0,1,0,0,1,0,1,0
850,3.58351893845611,3,1,0,174235.06,0,1,0,1,0,0,1,0,1,0,0
718,3.4339872044851463,0,1,0,103165.15,1,0,0,1,0,0,0,1,1,0,0
548,3.58351893845611,2,1,1,140460.01,0,1,0,1,0,0,0,1,1,0,0
595,3.4657359027997265,0,1,0,4721.3,0,1,0,1,0,0,1,0,1,0,0
550,4.127134385045092,7,0,1,64490.67,0,0,1,0,1,0,1,0,1,0,0
689,3.6888794541139363,2,1,1,164768.82,0,0,1,0,1,0,0,1,0,1,0
637,3.58351893845611,10,1,1,96660.76,0,1,0,1,0,0,0,1,1,0,0
669,3.258096538021482,4,1,1,197594.34,1,0,0,0,1,0,0,1,0,1,0
660,3.5553480614894135,7,1,0,13218.6,1,0,0,0,1,0,0,1,0,1,0
726,3.9318256327243257,8,1,0,140937.91,0,1,0,1,0,0,0,1,1,0,1
715,3.6375861597263857,0,1,1,332.81,1,0,0,1,0,0,0,1,0,1,0
637,4.007333185232471,1,1,0,81431.99,0,1,0,1,0,0,1,0,1,0,1
520,3.5553480614894135,4,1,1,90280.7,0,0,1,1,0,0,1,0,1,0,0
725,4.189654742026425,4,1,1,141476.56,1,0,0,0,1,0,1,0,1,0,0
678,4.007333185232471,5,0,1,196794.11,1,0,0,1,0,0,1,0,0,1,1
821,3.7376696182833684,3,1,1,64613.81,0,1,0,0,1,0,0,1,1,0,0
665,3.4657359027997265,10,1,1,22487.45,0,0,1,1,0,0,1,0,0,1,0
521,3.6635616461296463,6,0,1,27375.15,1,0,0,1,0,0,0,1,0,1,0
850,3.6635616461296463,4,0,1,151738.54,1,0,0,0,1,0,0,1,1,0,0
658,3.6888794541139363,7,0,1,135459.02,1,0,0,1,0,0,1,0,1,0,1
753,3.4657359027997265,6,1,1,161642.08,1,0,0,0,1,0,1,0,1,0,0
652,3.6888794541139363,4,1,1,33524.6,1,0,0,1,0,0,0,1,1,0,0
674,3.6109179126442243,3,1,0,158049.9,1,0,0,0,1,0,1,0,0,1,0
587,3.784189633918261,5,1,1,41852.24,0,1,0,1,0,0,0,1,1,0,1
652,3.6109179126442243,9,1,0,159132.83,0,1,0,1,0,0,1,0,1,0,0
617,3.5263605246161616,1,1,0,105965.25,1,0,0,0,1,0,0,1,1,0,0
600,3.6109179126442243,4,1,0,7312.25,1,0,0,1,0,1,0,0,0,1,1
742,3.5553480614894135,2,1,1,126997.53,1,0,0,1,0,0,1,0,1,0,0
709,3.4657359027997265,7,1,1,199418.02,1,0,0,1,0,0,0,1,0,1,0
710,3.4965075614664802,10,1,1,192928.82,1,0,0,0,1,0,0,1,1,0,0
757,4.04305126783455,3,1,1,53179.21,1,0,0,0,1,0,1,0,1,0,1
571,3.6888794541139363,10,1,1,121402.53,1,0,0,0,1,0,1,0,1,0,0
526,3.912023005428146,5,0,1,159456.87,0,1,0,0,1,0,1,0,1,0,1
473,3.871201010907891,8,1,0,71139.8,0,0,1,0,1,0,0,1,0,1,0
717,3.332204510175204,1,0,1,74800.99,1,0,0,1,0,0,1,0,1,0,0
632,3.713572066704308,8,1,0,93874.87,0,1,0,0,1,1,0,0,1,0,1
675,3.367295829986474,8,1,0,133457.52,0,1,0,1,0,0,1,0,1,0,0
642,3.5263605246161616,8,1,0,72085.1,0,0,1,0,1,0,1,0,0,1,0
733,3.871201010907891,5,0,1,117830.57,1,0,0,0,1,0,1,0,0,1,0
502,4.1588830833596715,3,0,1,100995.11,1,0,0,1,0,0,1,0,1,0,0
731,3.258096538021482,3,1,0,37697.29,0,0,1,1,0,0,0,1,0,1,0
785,3.713572066704308,7,1,1,199108.88,0,0,1,0,1,0,0,1,0,1,0
850,3.6109179126442243,9,0,1,199693.84,0,1,0,0,1,0,1,0,1,0,1
723,3.6375861597263857,6,1,1,94415.6,0,0,1,0,1,0,0,1,0,1,0
777,3.6109179126442243,10,1,1,73464.88,0,1,0,1,0,0,0,1,1,0,0
845,3.332204510175204,9,1,1,56185.98,1,0,0,1,0,0,0,1,0,1,0
751,3.9889840465642745,9,0,1,116179.92,0,1,0,0,1,0,0,1,1,0,0
540,4.204692619390966,1,0,1,59457.0,0,0,1,0,1,0,1,0,1,0,0
727,3.4657359027997265,1,1,1,46019.43,1,0,0,0,1,0,1,0,1,0,0
736,4.143134726391533,10,0,1,502.7,1,0,0,1,0,0,0,1,0,1,0
757,3.58351893845611,7,0,0,130861.95,1,0,0,0,1,0,1,0,1,0,0
662,3.367295829986474,5,1,0,10928.3,1,0,0,0,1,0,1,0,1,0,0
677,3.332204510175204,0,1,0,8755.69,0,1,0,0,1,0,0,1,1,0,1
506,3.912023005428146,3,1,0,12016.79,0,0,1,0,1,0,0,1,0,1,0
625,3.713572066704308,6,1,0,57128.78,1,0,0,0,1,0,0,1,1,0,0
631,3.367295829986474,7,0,1,125877.22,1,0,0,0,1,0,0,1,0,1,0
850,3.4965075614664802,0,0,1,33700.52,1,0,0,0,1,0,1,0,1,0,0
732,3.367295829986474,1,1,1,138527.56,0,1,0,1,0,0,1,0,1,0,0
428,4.127134385045092,1,0,1,58381.77,1,0,0,1,0,0,1,0,1,0,0
722,3.4657359027997265,4,1,1,113666.48,0,0,1,1,0,0,0,1,0,1,0
601,3.7376696182833684,1,1,0,40014.76,0,1,0,0,1,0,1,0,1,0,1
607,3.044522437723423,0,1,0,116106.52,1,0,0,1,0,0,0,1,0,1,0
726,3.4965075614664802,7,1,1,56053.06,0,1,0,1,0,0,0,1,1,0,0
592,3.6375861597263857,8,1,0,180426.2,0,0,1,0,1,0,0,1,0,1,0
581,3.6109179126442243,7,1,1,74320.75,1,0,0,0,1,0,0,1,0,1,0
